# t(s)   x_grid(m)   x_solar(m)   bubble_x_grid(m)   bubble_x_solar(m)
3.089637432e-04  4.630319e+05  4.630319e+05  4.630319e+05  4.630319e+05
3.089950148e-04  4.630788e+05  4.630788e+05  4.630788e+05  4.630788e+05
3.090262864e-04  4.631256e+05  4.631256e+05  4.631256e+05  4.631256e+05
3.090575581e-04  4.631725e+05  4.631725e+05  4.631725e+05  4.631725e+05
3.090888297e-04  4.632194e+05  4.632194e+05  4.632194e+05  4.632194e+05
3.091201013e-04  4.632663e+05  4.632663e+05  4.632663e+05  4.632663e+05
3.091513730e-04  4.633131e+05  4.633131e+05  4.633131e+05  4.633131e+05
3.091826446e-04  4.633600e+05  4.633600e+05  4.633600e+05  4.633600e+05
3.092139162e-04  4.634069e+05  4.634069e+05  4.634069e+05  4.634069e+05
3.092451879e-04  4.634538e+05  4.634538e+05  4.634538e+05  4.634538e+05
3.092764595e-04  4.635006e+05  4.635006e+05  4.635006e+05  4.635006e+05
3.093077312e-04  4.635475e+05  4.635475e+05  4.635475e+05  4.635475e+05
3.093390028e-04  4.635944e+05  4.635944e+05  4.635944e+05  4.635944e+05
3.093702744e-04  4.636413e+05  4.636413e+05  4.636413e+05  4.636413e+05
3.094015461e-04  4.636881e+05  4.636881e+05  4.636881e+05  4.636881e+05
3.094328177e-04  4.637350e+05  4.637350e+05  4.637350e+05  4.637350e+05
3.094640893e-04  4.637819e+05  4.637819e+05  4.637819e+05  4.637819e+05
3.094953610e-04  4.638288e+05  4.638288e+05  4.638288e+05  4.638288e+05
3.095266326e-04  4.638756e+05  4.638756e+05  4.638756e+05  4.638756e+05
3.095579042e-04  4.639225e+05  4.639225e+05  4.639225e+05  4.639225e+05
3.095891759e-04  4.639694e+05  4.639694e+05  4.639694e+05  4.639694e+05
3.096204475e-04  4.640163e+05  4.640163e+05  4.640163e+05  4.640163e+05
3.096517191e-04  4.640631e+05  4.640631e+05  4.640631e+05  4.640631e+05
3.096829908e-04  4.641100e+05  4.641100e+05  4.641100e+05  4.641100e+05
3.097142624e-04  4.641569e+05  4.641569e+05  4.641569e+05  4.641569e+05
3.097455340e-04  4.642038e+05  4.642038e+05  4.642038e+05  4.642038e+05
3.097768057e-04  4.642506e+05  4.642506e+05  4.642506e+05  4.642506e+05
3.098080773e-04  4.642975e+05  4.642975e+05  4.642975e+05  4.642975e+05
3.098393489e-04  4.643444e+05  4.643444e+05  4.643444e+05  4.643444e+05
3.098706206e-04  4.643913e+05  4.643913e+05  4.643913e+05  4.643913e+05
3.099018922e-04  4.644381e+05  4.644381e+05  4.644381e+05  4.644381e+05
3.099331638e-04  4.644850e+05  4.644850e+05  4.644850e+05  4.644850e+05
3.099644355e-04  4.645319e+05  4.645319e+05  4.645319e+05  4.645319e+05
3.099957071e-04  4.645788e+05  4.645788e+05  4.645788e+05  4.645788e+05
3.100269787e-04  4.646256e+05  4.646256e+05  4.646256e+05  4.646256e+05
3.100582504e-04  4.646725e+05  4.646725e+05  4.646725e+05  4.646725e+05
3.100895220e-04  4.647194e+05  4.647194e+05  4.647194e+05  4.647194e+05
3.101207936e-04  4.647663e+05  4.647663e+05  4.647663e+05  4.647663e+05
3.101520653e-04  4.648131e+05  4.648131e+05  4.648131e+05  4.648131e+05
3.101833369e-04  4.648600e+05  4.648600e+05  4.648600e+05  4.648600e+05
3.102146085e-04  4.649069e+05  4.649069e+05  4.649069e+05  4.649069e+05
3.102458802e-04  4.649538e+05  4.649538e+05  4.649538e+05  4.649538e+05
3.102771518e-04  4.650006e+05  4.650006e+05  4.650006e+05  4.650006e+05
3.103084234e-04  4.650475e+05  4.650475e+05  4.650475e+05  4.650475e+05
3.103396951e-04  4.650944e+05  4.650944e+05  4.650944e+05  4.650944e+05
3.103709667e-04  4.651413e+05  4.651413e+05  4.651413e+05  4.651413e+05
3.104022383e-04  4.651881e+05  4.651881e+05  4.651881e+05  4.651881e+05
3.104335100e-04  4.652350e+05  4.652350e+05  4.652350e+05  4.652350e+05
3.104647816e-04  4.652819e+05  4.652819e+05  4.652819e+05  4.652819e+05
3.104960532e-04  4.653288e+05  4.653288e+05  4.653288e+05  4.653288e+05
3.105273249e-04  4.653756e+05  4.653756e+05  4.653756e+05  4.653756e+05
3.105585965e-04  4.654225e+05  4.654225e+05  4.654225e+05  4.654225e+05
3.105898681e-04  4.654694e+05  4.654694e+05  4.654694e+05  4.654694e+05
3.106211398e-04  4.655163e+05  4.655163e+05  4.655163e+05  4.655163e+05
3.106524114e-04  4.655631e+05  4.655631e+05  4.655631e+05  4.655631e+05
3.106836830e-04  4.656100e+05  4.656100e+05  4.656100e+05  4.656100e+05
3.107149547e-04  4.656569e+05  4.656569e+05  4.656569e+05  4.656569e+05
3.107462263e-04  4.657038e+05  4.657038e+05  4.657038e+05  4.657038e+05
3.107774979e-04  4.657506e+05  4.657506e+05  4.657506e+05  4.657506e+05
3.108087696e-04  4.657975e+05  4.657975e+05  4.657975e+05  4.657975e+05
3.108400412e-04  4.658444e+05  4.658444e+05  4.658444e+05  4.658444e+05
3.108713128e-04  4.658913e+05  4.658913e+05  4.658913e+05  4.658913e+05
3.109025845e-04  4.659381e+05  4.659381e+05  4.659381e+05  4.659381e+05
3.109338561e-04  4.659850e+05  4.659850e+05  4.659850e+05  4.659850e+05
3.109651277e-04  4.660319e+05  4.660319e+05  4.660319e+05  4.660319e+05
3.109963994e-04  4.660788e+05  4.660788e+05  4.660788e+05  4.660788e+05
3.110276710e-04  4.661256e+05  4.661256e+05  4.661256e+05  4.661256e+05
3.110589427e-04  4.661725e+05  4.661725e+05  4.661725e+05  4.661725e+05
3.110902143e-04  4.662194e+05  4.662194e+05  4.662194e+05  4.662194e+05
3.111214859e-04  4.662663e+05  4.662663e+05  4.662663e+05  4.662663e+05
3.111527576e-04  4.663131e+05  4.663131e+05  4.663131e+05  4.663131e+05
3.111840292e-04  4.663600e+05  4.663600e+05  4.663600e+05  4.663600e+05
3.112153008e-04  4.664069e+05  4.664069e+05  4.664069e+05  4.664069e+05
3.112465725e-04  4.664538e+05  4.664538e+05  4.664538e+05  4.664538e+05
3.112778441e-04  4.665006e+05  4.665006e+05  4.665006e+05  4.665006e+05
3.113091157e-04  4.665475e+05  4.665475e+05  4.665475e+05  4.665475e+05
3.113403874e-04  4.665944e+05  4.665944e+05  4.665944e+05  4.665944e+05
3.113716590e-04  4.666413e+05  4.666413e+05  4.666413e+05  4.666413e+05
3.114029306e-04  4.666881e+05  4.666881e+05  4.666881e+05  4.666881e+05
3.114342023e-04  4.667350e+05  4.667350e+05  4.667350e+05  4.667350e+05
3.114654739e-04  4.667819e+05  4.667819e+05  4.667819e+05  4.667819e+05
3.114967455e-04  4.668288e+05  4.668288e+05  4.668288e+05  4.668288e+05
3.115280172e-04  4.668756e+05  4.668756e+05  4.668756e+05  4.668756e+05
3.115592888e-04  4.669225e+05  4.669225e+05  4.669225e+05  4.669225e+05
3.115905604e-04  4.669694e+05  4.669694e+05  4.669694e+05  4.669694e+05
3.116218321e-04  4.670163e+05  4.670163e+05  4.670163e+05  4.670163e+05
3.116531037e-04  4.670631e+05  4.670631e+05  4.670631e+05  4.670631e+05
3.116843753e-04  4.671100e+05  4.671100e+05  4.671100e+05  4.671100e+05
3.117156470e-04  4.671569e+05  4.671569e+05  4.671569e+05  4.671569e+05
3.117469186e-04  4.672038e+05  4.672038e+05  4.672038e+05  4.672038e+05
3.117781902e-04  4.672506e+05  4.672506e+05  4.672506e+05  4.672506e+05
3.118094619e-04  4.672975e+05  4.672975e+05  4.672975e+05  4.672975e+05
3.118407335e-04  4.673444e+05  4.673444e+05  4.673444e+05  4.673444e+05
3.118720051e-04  4.673913e+05  4.673913e+05  4.673913e+05  4.673913e+05
3.119032768e-04  4.674381e+05  4.674381e+05  4.674381e+05  4.674381e+05
3.119345484e-04  4.674850e+05  4.674850e+05  4.674850e+05  4.674850e+05
3.119658200e-04  4.675319e+05  4.675319e+05  4.675319e+05  4.675319e+05
3.119970917e-04  4.675788e+05  4.675788e+05  4.675788e+05  4.675788e+05
3.120283633e-04  4.676256e+05  4.676256e+05  4.676256e+05  4.676256e+05
3.120596349e-04  4.676725e+05  4.676725e+05  4.676725e+05  4.676725e+05
3.120909066e-04  4.677194e+05  4.677194e+05  4.677194e+05  4.677194e+05
3.121221782e-04  4.677663e+05  4.677663e+05  4.677663e+05  4.677663e+05
3.121534498e-04  4.678131e+05  4.678131e+05  4.678131e+05  4.678131e+05
3.121847215e-04  4.678600e+05  4.678600e+05  4.678600e+05  4.678600e+05
3.122159931e-04  4.679069e+05  4.679069e+05  4.679069e+05  4.679069e+05
3.122472647e-04  4.679538e+05  4.679538e+05  4.679538e+05  4.679538e+05
3.122785364e-04  4.680006e+05  4.680006e+05  4.680006e+05  4.680006e+05
3.123098080e-04  4.680475e+05  4.680475e+05  4.680475e+05  4.680475e+05
3.123410796e-04  4.680944e+05  4.680944e+05  4.680944e+05  4.680944e+05
3.123723513e-04  4.681413e+05  4.681413e+05  4.681413e+05  4.681413e+05
3.124036229e-04  4.681881e+05  4.681881e+05  4.681881e+05  4.681881e+05
3.124348945e-04  4.682350e+05  4.682350e+05  4.682350e+05  4.682350e+05
3.124661662e-04  4.682819e+05  4.682819e+05  4.682819e+05  4.682819e+05
3.124974378e-04  4.683288e+05  4.683288e+05  4.683288e+05  4.683288e+05
3.125287094e-04  4.683756e+05  4.683756e+05  4.683756e+05  4.683756e+05
3.125599811e-04  4.684225e+05  4.684225e+05  4.684225e+05  4.684225e+05
3.125912527e-04  4.684694e+05  4.684694e+05  4.684694e+05  4.684694e+05
3.126225243e-04  4.685163e+05  4.685163e+05  4.685163e+05  4.685163e+05
3.126537960e-04  4.685631e+05  4.685631e+05  4.685631e+05  4.685631e+05
3.126850676e-04  4.686100e+05  4.686100e+05  4.686100e+05  4.686100e+05
3.127163392e-04  4.686569e+05  4.686569e+05  4.686569e+05  4.686569e+05
3.127476109e-04  4.687038e+05  4.687038e+05  4.687038e+05  4.687038e+05
3.127788825e-04  4.687506e+05  4.687506e+05  4.687506e+05  4.687506e+05
3.128101542e-04  4.687975e+05  4.687975e+05  4.687975e+05  4.687975e+05
3.128414258e-04  4.688444e+05  4.688444e+05  4.688444e+05  4.688444e+05
3.128726974e-04  4.688913e+05  4.688913e+05  4.688913e+05  4.688913e+05
3.129039691e-04  4.689381e+05  4.689381e+05  4.689381e+05  4.689381e+05
3.129352407e-04  4.689850e+05  4.689850e+05  4.689850e+05  4.689850e+05
3.129665123e-04  4.690319e+05  4.690319e+05  4.690319e+05  4.690319e+05
3.129977840e-04  4.690788e+05  4.690788e+05  4.690788e+05  4.690788e+05
3.130290556e-04  4.691256e+05  4.691256e+05  4.691256e+05  4.691256e+05
3.130603272e-04  4.691725e+05  4.691725e+05  4.691725e+05  4.691725e+05
3.130915989e-04  4.692194e+05  4.692194e+05  4.692194e+05  4.692194e+05
3.131228705e-04  4.692663e+05  4.692663e+05  4.692663e+05  4.692663e+05
3.131541421e-04  4.693131e+05  4.693131e+05  4.693131e+05  4.693131e+05
3.131854138e-04  4.693600e+05  4.693600e+05  4.693600e+05  4.693600e+05
3.132166854e-04  4.694069e+05  4.694069e+05  4.694069e+05  4.694069e+05
3.132479570e-04  4.694538e+05  4.694538e+05  4.694538e+05  4.694538e+05
3.132792287e-04  4.695006e+05  4.695006e+05  4.695006e+05  4.695006e+05
3.133105003e-04  4.695475e+05  4.695475e+05  4.695475e+05  4.695475e+05
3.133417719e-04  4.695944e+05  4.695944e+05  4.695944e+05  4.695944e+05
3.133730436e-04  4.696413e+05  4.696413e+05  4.696413e+05  4.696413e+05
3.134043152e-04  4.696881e+05  4.696881e+05  4.696881e+05  4.696881e+05
3.134355868e-04  4.697350e+05  4.697350e+05  4.697350e+05  4.697350e+05
3.134668585e-04  4.697819e+05  4.697819e+05  4.697819e+05  4.697819e+05
3.134981301e-04  4.698288e+05  4.698288e+05  4.698288e+05  4.698288e+05
3.135294017e-04  4.698756e+05  4.698756e+05  4.698756e+05  4.698756e+05
3.135606734e-04  4.699225e+05  4.699225e+05  4.699225e+05  4.699225e+05
3.135919450e-04  4.699694e+05  4.699694e+05  4.699694e+05  4.699694e+05
3.136232166e-04  4.700163e+05  4.700163e+05  4.700163e+05  4.700163e+05
3.136544883e-04  4.700631e+05  4.700631e+05  4.700631e+05  4.700631e+05
3.136857599e-04  4.701100e+05  4.701100e+05  4.701100e+05  4.701100e+05
3.137170315e-04  4.701569e+05  4.701569e+05  4.701569e+05  4.701569e+05
3.137483032e-04  4.702038e+05  4.702038e+05  4.702038e+05  4.702038e+05
3.137795748e-04  4.702506e+05  4.702506e+05  4.702506e+05  4.702506e+05
3.138108464e-04  4.702975e+05  4.702975e+05  4.702975e+05  4.702975e+05
3.138421181e-04  4.703444e+05  4.703444e+05  4.703444e+05  4.703444e+05
3.138733897e-04  4.703913e+05  4.703913e+05  4.703913e+05  4.703913e+05
3.139046613e-04  4.704381e+05  4.704381e+05  4.704381e+05  4.704381e+05
3.139359330e-04  4.704850e+05  4.704850e+05  4.704850e+05  4.704850e+05
3.139672046e-04  4.705319e+05  4.705319e+05  4.705319e+05  4.705319e+05
3.139984762e-04  4.705788e+05  4.705788e+05  4.705788e+05  4.705788e+05
3.140297479e-04  4.706256e+05  4.706256e+05  4.706256e+05  4.706256e+05
3.140610195e-04  4.706725e+05  4.706725e+05  4.706725e+05  4.706725e+05
3.140922911e-04  4.707194e+05  4.707194e+05  4.707194e+05  4.707194e+05
3.141235628e-04  4.707663e+05  4.707663e+05  4.707663e+05  4.707663e+05
3.141548344e-04  4.708131e+05  4.708131e+05  4.708131e+05  4.708131e+05
3.141861060e-04  4.708600e+05  4.708600e+05  4.708600e+05  4.708600e+05
3.142173777e-04  4.709069e+05  4.709069e+05  4.709069e+05  4.709069e+05
3.142486493e-04  4.709538e+05  4.709538e+05  4.709538e+05  4.709538e+05
3.142799209e-04  4.710006e+05  4.710006e+05  4.710006e+05  4.710006e+05
3.143111926e-04  4.710475e+05  4.710475e+05  4.710475e+05  4.710475e+05
3.143424642e-04  4.710944e+05  4.710944e+05  4.710944e+05  4.710944e+05
3.143737358e-04  4.711413e+05  4.711413e+05  4.711413e+05  4.711413e+05
3.144050075e-04  4.711881e+05  4.711881e+05  4.711881e+05  4.711881e+05
3.144362791e-04  4.712350e+05  4.712350e+05  4.712350e+05  4.712350e+05
3.144675507e-04  4.712819e+05  4.712819e+05  4.712819e+05  4.712819e+05
3.144988224e-04  4.713288e+05  4.713288e+05  4.713288e+05  4.713288e+05
3.145300940e-04  4.713756e+05  4.713756e+05  4.713756e+05  4.713756e+05
3.145613656e-04  4.714225e+05  4.714225e+05  4.714225e+05  4.714225e+05
3.145926373e-04  4.714694e+05  4.714694e+05  4.714694e+05  4.714694e+05
3.146239089e-04  4.715163e+05  4.715163e+05  4.715163e+05  4.715163e+05
3.146551806e-04  4.715631e+05  4.715631e+05  4.715631e+05  4.715631e+05
3.146864522e-04  4.716100e+05  4.716100e+05  4.716100e+05  4.716100e+05
3.147177238e-04  4.716569e+05  4.716569e+05  4.716569e+05  4.716569e+05
3.147489955e-04  4.717038e+05  4.717038e+05  4.717038e+05  4.717038e+05
3.147802671e-04  4.717506e+05  4.717506e+05  4.717506e+05  4.717506e+05
3.148115387e-04  4.717975e+05  4.717975e+05  4.717975e+05  4.717975e+05
3.148428104e-04  4.718444e+05  4.718444e+05  4.718444e+05  4.718444e+05
3.148740820e-04  4.718913e+05  4.718913e+05  4.718913e+05  4.718913e+05
3.149053536e-04  4.719381e+05  4.719381e+05  4.719381e+05  4.719381e+05
3.149366253e-04  4.719850e+05  4.719850e+05  4.719850e+05  4.719850e+05
3.149678969e-04  4.720319e+05  4.720319e+05  4.720319e+05  4.720319e+05
3.149991685e-04  4.720788e+05  4.720788e+05  4.720788e+05  4.720788e+05
3.150304402e-04  4.721256e+05  4.721256e+05  4.721256e+05  4.721256e+05
3.150617118e-04  4.721725e+05  4.721725e+05  4.721725e+05  4.721725e+05
3.150929834e-04  4.722194e+05  4.722194e+05  4.722194e+05  4.722194e+05
3.151242551e-04  4.722663e+05  4.722663e+05  4.722663e+05  4.722663e+05
3.151555267e-04  4.723131e+05  4.723131e+05  4.723131e+05  4.723131e+05
3.151867983e-04  4.723600e+05  4.723600e+05  4.723600e+05  4.723600e+05
3.152180700e-04  4.724069e+05  4.724069e+05  4.724069e+05  4.724069e+05
3.152493416e-04  4.724538e+05  4.724538e+05  4.724538e+05  4.724538e+05
3.152806132e-04  4.725006e+05  4.725006e+05  4.725006e+05  4.725006e+05
3.153118849e-04  4.725475e+05  4.725475e+05  4.725475e+05  4.725475e+05
3.153431565e-04  4.725944e+05  4.725944e+05  4.725944e+05  4.725944e+05
3.153744281e-04  4.726413e+05  4.726413e+05  4.726413e+05  4.726413e+05
3.154056998e-04  4.726881e+05  4.726881e+05  4.726881e+05  4.726881e+05
3.154369714e-04  4.727350e+05  4.727350e+05  4.727350e+05  4.727350e+05
3.154682430e-04  4.727819e+05  4.727819e+05  4.727819e+05  4.727819e+05
3.154995147e-04  4.728288e+05  4.728288e+05  4.728288e+05  4.728288e+05
3.155307863e-04  4.728756e+05  4.728756e+05  4.728756e+05  4.728756e+05
3.155620579e-04  4.729225e+05  4.729225e+05  4.729225e+05  4.729225e+05
3.155933296e-04  4.729694e+05  4.729694e+05  4.729694e+05  4.729694e+05
3.156246012e-04  4.730163e+05  4.730163e+05  4.730163e+05  4.730163e+05
3.156558728e-04  4.730631e+05  4.730631e+05  4.730631e+05  4.730631e+05
3.156871445e-04  4.731100e+05  4.731100e+05  4.731100e+05  4.731100e+05
3.157184161e-04  4.731569e+05  4.731569e+05  4.731569e+05  4.731569e+05
3.157496877e-04  4.732038e+05  4.732038e+05  4.732038e+05  4.732038e+05
3.157809594e-04  4.732506e+05  4.732506e+05  4.732506e+05  4.732506e+05
3.158122310e-04  4.732975e+05  4.732975e+05  4.732975e+05  4.732975e+05
3.158435026e-04  4.733444e+05  4.733444e+05  4.733444e+05  4.733444e+05
3.158747743e-04  4.733913e+05  4.733913e+05  4.733913e+05  4.733913e+05
3.159060459e-04  4.734381e+05  4.734381e+05  4.734381e+05  4.734381e+05
3.159373175e-04  4.734850e+05  4.734850e+05  4.734850e+05  4.734850e+05
3.159685892e-04  4.735319e+05  4.735319e+05  4.735319e+05  4.735319e+05
3.159998608e-04  4.735788e+05  4.735788e+05  4.735788e+05  4.735788e+05
3.160311324e-04  4.736256e+05  4.736256e+05  4.736256e+05  4.736256e+05
3.160624041e-04  4.736725e+05  4.736725e+05  4.736725e+05  4.736725e+05
3.160936757e-04  4.737194e+05  4.737194e+05  4.737194e+05  4.737194e+05
3.161249473e-04  4.737663e+05  4.737663e+05  4.737663e+05  4.737663e+05
3.161562190e-04  4.738131e+05  4.738131e+05  4.738131e+05  4.738131e+05
3.161874906e-04  4.738600e+05  4.738600e+05  4.738600e+05  4.738600e+05
3.162187622e-04  4.739069e+05  4.739069e+05  4.739069e+05  4.739069e+05
3.162500339e-04  4.739538e+05  4.739538e+05  4.739538e+05  4.739538e+05
3.162813055e-04  4.740006e+05  4.740006e+05  4.740006e+05  4.740006e+05
3.163125771e-04  4.740475e+05  4.740475e+05  4.740475e+05  4.740475e+05
3.163438488e-04  4.740944e+05  4.740944e+05  4.740944e+05  4.740944e+05
3.163751204e-04  4.741413e+05  4.741413e+05  4.741413e+05  4.741413e+05
3.164063921e-04  4.741881e+05  4.741881e+05  4.741881e+05  4.741881e+05
3.164376637e-04  4.742350e+05  4.742350e+05  4.742350e+05  4.742350e+05
3.164689353e-04  4.742819e+05  4.742819e+05  4.742819e+05  4.742819e+05
3.165002070e-04  4.743288e+05  4.743288e+05  4.743288e+05  4.743288e+05
3.165314786e-04  4.743756e+05  4.743756e+05  4.743756e+05  4.743756e+05
3.165627502e-04  4.744225e+05  4.744225e+05  4.744225e+05  4.744225e+05
3.165940219e-04  4.744694e+05  4.744694e+05  4.744694e+05  4.744694e+05
3.166252935e-04  4.745163e+05  4.745163e+05  4.745163e+05  4.745163e+05
3.166565651e-04  4.745631e+05  4.745631e+05  4.745631e+05  4.745631e+05
3.166878368e-04  4.746100e+05  4.746100e+05  4.746100e+05  4.746100e+05
3.167191084e-04  4.746569e+05  4.746569e+05  4.746569e+05  4.746569e+05
3.167503800e-04  4.747038e+05  4.747038e+05  4.747038e+05  4.747038e+05
3.167816517e-04  4.747506e+05  4.747506e+05  4.747506e+05  4.747506e+05
3.168129233e-04  4.747975e+05  4.747975e+05  4.747975e+05  4.747975e+05
3.168441949e-04  4.748444e+05  4.748444e+05  4.748444e+05  4.748444e+05
3.168754666e-04  4.748913e+05  4.748913e+05  4.748913e+05  4.748913e+05
3.169067382e-04  4.749381e+05  4.749381e+05  4.749381e+05  4.749381e+05
3.169380098e-04  4.749850e+05  4.749850e+05  4.749850e+05  4.749850e+05
3.169692815e-04  4.750319e+05  4.750319e+05  4.750319e+05  4.750319e+05
3.170005531e-04  4.750788e+05  4.750788e+05  4.750788e+05  4.750788e+05
3.170318247e-04  4.751256e+05  4.751256e+05  4.751256e+05  4.751256e+05
3.170630964e-04  4.751725e+05  4.751725e+05  4.751725e+05  4.751725e+05
3.170943680e-04  4.752194e+05  4.752194e+05  4.752194e+05  4.752194e+05
3.171256396e-04  4.752663e+05  4.752663e+05  4.752663e+05  4.752663e+05
3.171569113e-04  4.753131e+05  4.753131e+05  4.753131e+05  4.753131e+05
3.171881829e-04  4.753600e+05  4.753600e+05  4.753600e+05  4.753600e+05
3.172194545e-04  4.754069e+05  4.754069e+05  4.754069e+05  4.754069e+05
3.172507262e-04  4.754538e+05  4.754538e+05  4.754538e+05  4.754538e+05
3.172819978e-04  4.755006e+05  4.755006e+05  4.755006e+05  4.755006e+05
3.173132694e-04  4.755475e+05  4.755475e+05  4.755475e+05  4.755475e+05
3.173445411e-04  4.755944e+05  4.755944e+05  4.755944e+05  4.755944e+05
3.173758127e-04  4.756413e+05  4.756413e+05  4.756413e+05  4.756413e+05
