# t(s)   rho_eff(J)   power(W)   rho_I(J)   rho_N(J)
8.632534545e-04  3.423385e+07  -9.077269e+12  3.423385e+07  0.000000e+00
8.632847261e-04  3.384567e+07  -1.191081e+13  3.384567e+07  0.000000e+00
8.633159978e-04  3.348891e+07  -8.367369e+12  3.348891e+07  0.000000e+00
8.633472694e-04  3.332235e+07  -2.892557e+12  3.332235e+07  0.000000e+00
8.633785410e-04  3.330800e+07  -7.440633e+11  3.330800e+07  0.000000e+00
8.634098127e-04  3.327581e+07  -3.209798e+12  3.327581e+07  0.000000e+00
8.634410843e-04  3.310724e+07  -6.544782e+12  3.310724e+07  0.000000e+00
8.634723559e-04  3.286648e+07  -5.899461e+12  3.286648e+07  0.000000e+00
8.635036276e-04  3.273827e+07  -7.373223e+11  3.273827e+07  0.000000e+00
8.635348992e-04  3.282036e+07  4.220792e+12  3.282036e+07  0.000000e+00
8.635661708e-04  3.300226e+07  4.499530e+12  3.300226e+07  0.000000e+00
8.635974425e-04  3.310178e+07  1.976778e+12  3.310178e+07  0.000000e+00
8.636287141e-04  3.312589e+07  3.463102e+12  3.312589e+07  0.000000e+00
8.636599857e-04  3.331837e+07  1.182743e+13  3.331837e+07  0.000000e+00
8.636912574e-04  3.386562e+07  2.002548e+13  3.386562e+07  0.000000e+00
8.637225290e-04  3.457083e+07  1.701615e+13  3.457083e+07  0.000000e+00
8.637538006e-04  3.492986e+07  7.033440e+11  3.492986e+07  0.000000e+00
8.637850723e-04  3.461482e+07  -1.714117e+13  3.461482e+07  0.000000e+00
8.638163439e-04  3.385780e+07  -2.142672e+13  3.385780e+07  0.000000e+00
8.638476155e-04  3.327472e+07  -9.195975e+12  3.327472e+07  0.000000e+00
8.638788872e-04  3.328265e+07  7.269439e+12  3.328265e+07  0.000000e+00
8.639101588e-04  3.372938e+07  1.320063e+13  3.372938e+07  0.000000e+00
8.639414304e-04  3.410826e+07  5.479033e+12  3.410826e+07  0.000000e+00
8.639727021e-04  3.407206e+07  -6.824693e+12  3.407206e+07  0.000000e+00
8.640039737e-04  3.368142e+07  -1.374231e+13  3.368142e+07  0.000000e+00
8.640352453e-04  3.321257e+07  -1.314532e+13  3.321257e+07  0.000000e+00
8.640665170e-04  3.285927e+07  -8.662961e+12  3.285927e+07  0.000000e+00
8.640977886e-04  3.267076e+07  -3.103915e+12  3.267076e+07  0.000000e+00
8.641290602e-04  3.266514e+07  2.954440e+12  3.266514e+07  0.000000e+00
8.641603319e-04  3.285554e+07  7.914617e+12  3.285554e+07  0.000000e+00
8.641916035e-04  3.316015e+07  8.915645e+12  3.316015e+07  0.000000e+00
8.642228751e-04  3.341315e+07  6.065301e+12  3.341315e+07  0.000000e+00
8.642541468e-04  3.353949e+07  3.719341e+12  3.353949e+07  0.000000e+00
8.642854184e-04  3.364577e+07  4.835474e+12  3.364577e+07  0.000000e+00
8.643166900e-04  3.384192e+07  5.989709e+12  3.384192e+07  0.000000e+00
8.643479617e-04  3.402039e+07  1.875204e+12  3.402039e+07  0.000000e+00
8.643792333e-04  3.395920e+07  -5.486987e+12  3.395920e+07  0.000000e+00
8.644105050e-04  3.367721e+07  -6.928444e+12  3.367721e+07  0.000000e+00
8.644417766e-04  3.352587e+07  1.474095e+12  3.352587e+07  0.000000e+00
8.644730482e-04  3.376941e+07  9.923554e+12  3.376941e+07  0.000000e+00
8.645043199e-04  3.414652e+07  5.088960e+12  3.414652e+07  0.000000e+00
8.645355915e-04  3.408769e+07  -1.092662e+13  3.408769e+07  0.000000e+00
8.645668631e-04  3.346314e+07  -1.874579e+13  3.346314e+07  0.000000e+00
8.645981348e-04  3.291526e+07  -4.422834e+12  3.291526e+07  0.000000e+00
8.646294064e-04  3.318652e+07  1.948202e+13  3.318652e+07  0.000000e+00
8.646606780e-04  3.413373e+07  2.423649e+13  3.413373e+07  0.000000e+00
8.646919497e-04  3.470235e+07  -8.051175e+11  3.470235e+07  0.000000e+00
8.647232213e-04  3.408338e+07  -3.121159e+13  3.408338e+07  0.000000e+00
8.647544929e-04  3.275027e+07  -3.260753e+13  3.275027e+07  0.000000e+00
8.647857646e-04  3.204400e+07  -1.266524e+12  3.204400e+07  0.000000e+00
8.648170362e-04  3.267106e+07  2.930717e+13  3.267106e+07  0.000000e+00
8.648483078e-04  3.387696e+07  2.652196e+13  3.387696e+07  0.000000e+00
8.648795795e-04  3.432983e+07  -3.197365e+12  3.432983e+07  0.000000e+00
8.649108511e-04  3.367699e+07  -2.311937e+13  3.367699e+07  0.000000e+00
8.649421227e-04  3.288387e+07  -1.145810e+13  3.288387e+07  0.000000e+00
8.649733944e-04  3.296036e+07  1.292677e+13  3.296036e+07  0.000000e+00
8.650046660e-04  3.369235e+07  1.624170e+13  3.369235e+07  0.000000e+00
8.650359376e-04  3.397617e+07  -6.260395e+12  3.397617e+07  0.000000e+00
8.650672093e-04  3.330081e+07  -2.438522e+13  3.330081e+07  0.000000e+00
8.650984809e-04  3.245104e+07  -1.255584e+13  3.245104e+07  0.000000e+00
8.651297525e-04  3.251552e+07  1.654429e+13  3.251552e+07  0.000000e+00
8.651610242e-04  3.348577e+07  2.806535e+13  3.348577e+07  0.000000e+00
8.651922958e-04  3.427082e+07  9.988932e+12  3.427082e+07  0.000000e+00
8.652235674e-04  3.411051e+07  -1.171811e+13  3.411051e+07  0.000000e+00
8.652548391e-04  3.353793e+07  -7.764937e+12  3.353793e+07  0.000000e+00
8.652861107e-04  3.362487e+07  1.544856e+13  3.362487e+07  0.000000e+00
8.653173823e-04  3.450414e+07  2.416295e+13  3.450414e+07  0.000000e+00
8.653486540e-04  3.513610e+07  2.537141e+12  3.513610e+07  0.000000e+00
8.653799256e-04  3.466282e+07  -2.493666e+13  3.466282e+07  0.000000e+00
8.654111972e-04  3.357648e+07  -2.460803e+13  3.357648e+07  0.000000e+00
8.654424689e-04  3.312375e+07  1.578460e+12  3.312375e+07  0.000000e+00
8.654737405e-04  3.367520e+07  1.720763e+13  3.367520e+07  0.000000e+00
8.655050121e-04  3.419997e+07  -1.239201e+12  3.419997e+07  0.000000e+00
8.655362838e-04  3.359770e+07  -3.190605e+13  3.359770e+07  0.000000e+00
8.655675554e-04  3.220446e+07  -3.366974e+13  3.220446e+07  0.000000e+00
8.655988270e-04  3.149188e+07  1.089967e+12  3.149188e+07  0.000000e+00
8.656300987e-04  3.227263e+07  3.490690e+13  3.227263e+07  0.000000e+00
8.656613703e-04  3.367507e+07  3.091132e+13  3.367507e+07  0.000000e+00
8.656926419e-04  3.420593e+07  -1.801617e+12  3.420593e+07  0.000000e+00
8.657239136e-04  3.356239e+07  -2.083094e+13  3.356239e+07  0.000000e+00
8.657551852e-04  3.290309e+07  -4.590942e+12  3.290309e+07  0.000000e+00
8.657864568e-04  3.327526e+07  2.161657e+13  3.327526e+07  0.000000e+00
8.658177285e-04  3.425506e+07  2.027533e+13  3.425506e+07  0.000000e+00
8.658490001e-04  3.454335e+07  -8.861083e+12  3.454335e+07  0.000000e+00
8.658802717e-04  3.370086e+07  -2.880503e+13  3.370086e+07  0.000000e+00
8.659115434e-04  3.274179e+07  -1.403593e+13  3.274179e+07  0.000000e+00
8.659428150e-04  3.282301e+07  1.628979e+13  3.282301e+07  0.000000e+00
8.659740866e-04  3.376060e+07  2.377725e+13  3.376060e+07  0.000000e+00
8.660053583e-04  3.431012e+07  8.977600e+11  3.431012e+07  0.000000e+00
8.660366299e-04  3.381675e+07  -2.015373e+13  3.381675e+07  0.000000e+00
8.660679015e-04  3.304964e+07  -1.096059e+13  3.304964e+07  0.000000e+00
8.660991732e-04  3.313124e+07  1.520142e+13  3.313124e+07  0.000000e+00
8.661304448e-04  3.400038e+07  2.135576e+13  3.400038e+07  0.000000e+00
8.661617164e-04  3.446690e+07  -3.116994e+12  3.446690e+07  0.000000e+00
8.661929881e-04  3.380544e+07  -2.702694e+13  3.380544e+07  0.000000e+00
8.662242597e-04  3.277655e+07  -1.791850e+13  3.277655e+07  0.000000e+00
8.662555314e-04  3.268476e+07  1.420656e+13  3.268476e+07  0.000000e+00
8.662868030e-04  3.366507e+07  2.817314e+13  3.366507e+07  0.000000e+00
8.663180746e-04  3.444680e+07  4.695123e+12  3.444680e+07  0.000000e+00
8.663493463e-04  3.395872e+07  -2.733041e+13  3.395872e+07  0.000000e+00
8.663806179e-04  3.273746e+07  -2.638682e+13  3.273746e+07  0.000000e+00
8.664118895e-04  3.230840e+07  8.795549e+12  3.230840e+07  0.000000e+00
8.664431612e-04  3.328757e+07  3.656374e+13  3.328757e+07  0.000000e+00
8.664744328e-04  3.459522e+07  2.371937e+13  3.459522e+07  0.000000e+00
8.665057044e-04  3.477105e+07  -1.375879e+13  3.477105e+07  0.000000e+00
8.665369761e-04  3.373470e+07  -3.134708e+13  3.373470e+07  0.000000e+00
8.665682477e-04  3.281050e+07  -1.090090e+13  3.281050e+07  0.000000e+00
8.665995193e-04  3.305292e+07  1.915736e+13  3.305292e+07  0.000000e+00
8.666307910e-04  3.400867e+07  2.162827e+13  3.400867e+07  0.000000e+00
8.666620626e-04  3.440562e+07  -3.533661e+12  3.440562e+07  0.000000e+00
8.666933342e-04  3.378766e+07  -2.247413e+13  3.378766e+07  0.000000e+00
8.667246059e-04  3.300002e+07  -1.253752e+13  3.300002e+07  0.000000e+00
8.667558775e-04  3.300352e+07  1.015584e+13  3.300352e+07  0.000000e+00
8.667871491e-04  3.363520e+07  1.438207e+13  3.363520e+07  0.000000e+00
8.668184208e-04  3.390302e+07  -4.512521e+12  3.390302e+07  0.000000e+00
8.668496924e-04  3.335297e+07  -1.945595e+13  3.335297e+07  0.000000e+00
8.668809640e-04  3.268619e+07  -8.214434e+12  3.268619e+07  0.000000e+00
8.669122357e-04  3.283921e+07  1.695658e+13  3.283921e+07  0.000000e+00
8.669435073e-04  3.374671e+07  2.472051e+13  3.374671e+07  0.000000e+00
8.669747789e-04  3.438531e+07  4.512099e+12  3.438531e+07  0.000000e+00
8.670060506e-04  3.402891e+07  -2.019478e+13  3.402891e+07  0.000000e+00
8.670373222e-04  3.312227e+07  -2.107041e+13  3.312227e+07  0.000000e+00
8.670685938e-04  3.271109e+07  1.065597e+12  3.271109e+07  0.000000e+00
8.670998655e-04  3.318891e+07  1.909004e+13  3.318891e+07  0.000000e+00
8.671311371e-04  3.390505e+07  1.338964e+13  3.390505e+07  0.000000e+00
8.671624087e-04  3.402634e+07  -6.290507e+12  3.402634e+07  0.000000e+00
8.671936804e-04  3.351162e+07  -1.572999e+13  3.351162e+07  0.000000e+00
8.672249520e-04  3.304254e+07  -6.090623e+12  3.304254e+07  0.000000e+00
8.672562236e-04  3.313069e+07  8.469458e+12  3.313069e+07  0.000000e+00
8.672874953e-04  3.357225e+07  1.132392e+13  3.357225e+07  0.000000e+00
8.673187669e-04  3.383893e+07  3.204289e+12  3.383893e+07  0.000000e+00
8.673500385e-04  3.377265e+07  -2.647793e+12  3.377265e+07  0.000000e+00
8.673813102e-04  3.367333e+07  -9.306004e+10  3.367333e+07  0.000000e+00
8.674125818e-04  3.376683e+07  2.775583e+12  3.376683e+07  0.000000e+00
8.674438534e-04  3.384692e+07  -2.979329e+12  3.384692e+07  0.000000e+00
8.674751251e-04  3.358050e+07  -1.289625e+13  3.358050e+07  0.000000e+00
8.675063967e-04  3.304035e+07  -1.368371e+13  3.304035e+07  0.000000e+00
8.675376683e-04  3.272467e+07  -6.587369e+11  3.272467e+07  0.000000e+00
8.675689400e-04  3.299915e+07  1.473943e+13  3.299915e+07  0.000000e+00
8.676002116e-04  3.364652e+07  1.735852e+13  3.364652e+07  0.000000e+00
8.676314832e-04  3.408481e+07  5.728715e+12  3.408481e+07  0.000000e+00
8.676627549e-04  3.400482e+07  -6.345160e+12  3.400482e+07  0.000000e+00
8.676940265e-04  3.368796e+07  -5.631493e+12  3.368796e+07  0.000000e+00
8.677252981e-04  3.365260e+07  5.677818e+12  3.365260e+07  0.000000e+00
8.677565698e-04  3.404307e+07  1.257893e+13  3.404307e+07  0.000000e+00
8.677878414e-04  3.443933e+07  3.884132e+12  3.443933e+07  0.000000e+00
8.678191130e-04  3.428599e+07  -1.525305e+13  3.428599e+07  0.000000e+00
8.678503847e-04  3.348536e+07  -2.775768e+13  3.348536e+07  0.000000e+00
8.678816563e-04  3.254994e+07  -2.115054e+13  3.254994e+07  0.000000e+00
8.679129279e-04  3.216253e+07  2.510072e+11  3.216253e+07  0.000000e+00
8.679441996e-04  3.256564e+07  1.910655e+13  3.256564e+07  0.000000e+00
8.679754712e-04  3.335752e+07  2.109078e+13  3.335752e+07  0.000000e+00
8.680067429e-04  3.388472e+07  7.913197e+12  3.388472e+07  0.000000e+00
8.680380145e-04  3.385243e+07  -5.251174e+12  3.385243e+07  0.000000e+00
8.680692861e-04  3.355630e+07  -5.535472e+12  3.355630e+07  0.000000e+00
8.681005578e-04  3.350623e+07  4.495962e+12  3.350623e+07  0.000000e+00
8.681318294e-04  3.383749e+07  1.026571e+13  3.383749e+07  0.000000e+00
8.681631010e-04  3.414828e+07  1.970753e+12  3.414828e+07  0.000000e+00
8.681943727e-04  3.396075e+07  -1.347953e+13  3.396075e+07  0.000000e+00
8.682256443e-04  3.330523e+07  -1.929085e+13  3.330523e+07  0.000000e+00
8.682569159e-04  3.275423e+07  -7.593641e+12  3.275423e+07  0.000000e+00
8.682881876e-04  3.283029e+07  1.088057e+13  3.283029e+07  0.000000e+00
8.683194592e-04  3.343474e+07  1.787266e+13  3.343474e+07  0.000000e+00
8.683507308e-04  3.394811e+07  7.425323e+12  3.394811e+07  0.000000e+00
8.683820025e-04  3.389914e+07  -7.916542e+12  3.389914e+07  0.000000e+00
8.684132741e-04  3.345298e+07  -1.139785e+13  3.345298e+07  0.000000e+00
8.684445457e-04  3.318629e+07  -2.919496e+11  3.318629e+07  0.000000e+00
8.684758174e-04  3.343472e+07  1.224498e+13  3.343472e+07  0.000000e+00
8.685070890e-04  3.395213e+07  1.245901e+13  3.395213e+07  0.000000e+00
8.685383606e-04  3.421395e+07  2.395482e+11  3.421395e+07  0.000000e+00
8.685696323e-04  3.396711e+07  -1.250295e+13  3.396711e+07  0.000000e+00
8.686009039e-04  3.343197e+07  -1.490318e+13  3.343197e+07  0.000000e+00
8.686321755e-04  3.303502e+07  -6.272824e+12  3.303502e+07  0.000000e+00
8.686634472e-04  3.303965e+07  6.008983e+12  3.303965e+07  0.000000e+00
8.686947188e-04  3.341084e+07  1.370388e+13  3.341084e+07  0.000000e+00
8.687259904e-04  3.389674e+07  1.201887e+13  3.389674e+07  0.000000e+00
8.687572621e-04  3.416254e+07  8.444823e+11  3.416254e+07  0.000000e+00
8.687885337e-04  3.394955e+07  -1.403627e+13  3.394955e+07  0.000000e+00
8.688198053e-04  3.328466e+07  -2.194037e+13  3.328466e+07  0.000000e+00
8.688510770e-04  3.257733e+07  -1.459646e+13  3.257733e+07  0.000000e+00
8.688823486e-04  3.237175e+07  4.521317e+12  3.237175e+07  0.000000e+00
8.689136202e-04  3.286011e+07  2.052552e+13  3.286011e+07  0.000000e+00
8.689448919e-04  3.365548e+07  2.071414e+13  3.365548e+07  0.000000e+00
8.689761635e-04  3.415564e+07  7.943319e+12  3.415564e+07  0.000000e+00
8.690074351e-04  3.415229e+07  -2.822628e+12  3.415229e+07  0.000000e+00
8.690387068e-04  3.397910e+07  -2.341841e+12  3.397910e+07  0.000000e+00
8.690699784e-04  3.400582e+07  2.163686e+12  3.400582e+07  0.000000e+00
8.691012500e-04  3.411443e+07  -2.341556e+12  3.411443e+07  0.000000e+00
8.691325217e-04  3.385937e+07  -1.552454e+13  3.385937e+07  0.000000e+00
8.691637933e-04  3.314347e+07  -2.148740e+13  3.314347e+07  0.000000e+00
8.691950649e-04  3.251548e+07  -8.523151e+12  3.251548e+07  0.000000e+00
8.692263366e-04  3.261041e+07  1.353953e+13  3.261041e+07  0.000000e+00
8.692576082e-04  3.336229e+07  2.220377e+13  3.336229e+07  0.000000e+00
8.692888798e-04  3.399910e+07  8.758197e+12  3.399910e+07  0.000000e+00
8.693201515e-04  3.391005e+07  -1.019051e+13  3.391005e+07  0.000000e+00
8.693514231e-04  3.336175e+07  -1.185488e+13  3.336175e+07  0.000000e+00
8.693826947e-04  3.316861e+07  5.324876e+12  3.316861e+07  0.000000e+00
8.694139664e-04  3.369479e+07  1.973582e+13  3.369479e+07  0.000000e+00
8.694452380e-04  3.440295e+07  1.281061e+13  3.440295e+07  0.000000e+00
8.694765096e-04  3.449601e+07  -8.841835e+12  3.449601e+07  0.000000e+00
8.695077813e-04  3.384995e+07  -2.228142e+13  3.384995e+07  0.000000e+00
8.695390529e-04  3.310245e+07  -1.605739e+13  3.310245e+07  0.000000e+00
8.695703245e-04  3.284567e+07  -2.027588e+12  3.284567e+07  0.000000e+00
8.696015962e-04  3.297564e+07  2.189269e+12  3.297564e+07  0.000000e+00
8.696328678e-04  3.298260e+07  -4.053475e+12  3.298260e+07  0.000000e+00
8.696641394e-04  3.272212e+07  -5.823967e+12  3.272212e+07  0.000000e+00
8.696954111e-04  3.261835e+07  5.274899e+12  3.261835e+07  0.000000e+00
8.697266827e-04  3.305203e+07  1.863989e+13  3.305203e+07  0.000000e+00
8.697579544e-04  3.378415e+07  1.844774e+13  3.378415e+07  0.000000e+00
8.697892260e-04  3.420582e+07  4.894598e+12  3.420582e+07  0.000000e+00
8.698204976e-04  3.409027e+07  -5.726908e+12  3.409027e+07  0.000000e+00
8.698517693e-04  3.384764e+07  -2.297897e+12  3.384764e+07  0.000000e+00
8.698830409e-04  3.394655e+07  6.898386e+12  3.394655e+07  0.000000e+00
8.699143125e-04  3.427908e+07  5.986182e+12  3.427908e+07  0.000000e+00
8.699455842e-04  3.432095e+07  -6.514592e+12  3.432095e+07  0.000000e+00
8.699768558e-04  3.387164e+07  -1.520592e+13  3.387164e+07  0.000000e+00
8.700081274e-04  3.336992e+07  -8.587528e+12  3.336992e+07  0.000000e+00
8.700393991e-04  3.333455e+07  4.631740e+12  3.333455e+07  0.000000e+00
8.700706707e-04  3.365960e+07  6.254099e+12  3.365960e+07  0.000000e+00
8.701019423e-04  3.372570e+07  -6.906197e+12  3.372570e+07  0.000000e+00
8.701332140e-04  3.322767e+07  -1.733939e+13  3.322767e+07  0.000000e+00
8.701644856e-04  3.264124e+07  -8.907899e+12  3.264124e+07  0.000000e+00
8.701957572e-04  3.267054e+07  1.118471e+13  3.267054e+07  0.000000e+00
8.702270289e-04  3.334077e+07  1.985160e+13  3.334077e+07  0.000000e+00
8.702583005e-04  3.391212e+07  6.969780e+12  3.391212e+07  0.000000e+00
8.702895721e-04  3.377668e+07  -1.104690e+13  3.377668e+07  0.000000e+00
8.703208438e-04  3.322121e+07  -1.145098e+13  3.322121e+07  0.000000e+00
8.703521154e-04  3.306050e+07  5.620293e+12  3.306050e+07  0.000000e+00
8.703833870e-04  3.357272e+07  1.662961e+13  3.357272e+07  0.000000e+00
8.704146587e-04  3.410057e+07  4.896602e+12  3.410057e+07  0.000000e+00
8.704459303e-04  3.387897e+07  -1.643829e+13  3.387897e+07  0.000000e+00
8.704772019e-04  3.307246e+07  -1.943477e+13  3.307246e+07  0.000000e+00
8.705084736e-04  3.266346e+07  2.749445e+12  3.266346e+07  0.000000e+00
8.705397452e-04  3.324442e+07  2.463675e+13  3.324442e+07  0.000000e+00
8.705710168e-04  3.420432e+07  1.854212e+13  3.420432e+07  0.000000e+00
8.706022885e-04  3.440411e+07  -9.741152e+12  3.440411e+07  0.000000e+00
8.706335601e-04  3.359508e+07  -2.535889e+13  3.359508e+07  0.000000e+00
8.706648317e-04  3.281808e+07  -6.535424e+12  3.281808e+07  0.000000e+00
8.706961034e-04  3.318633e+07  2.631113e+13  3.318633e+07  0.000000e+00
8.707273750e-04  3.446366e+07  3.237825e+13  3.446366e+07  0.000000e+00
8.707586466e-04  3.521137e+07  -4.707358e+11  3.521137e+07  0.000000e+00
8.707899183e-04  3.443422e+07  -3.868062e+13  3.443422e+07  0.000000e+00
8.708211899e-04  3.279216e+07  -4.076315e+13  3.279216e+07  0.000000e+00
8.708524615e-04  3.188476e+07  -5.994045e+12  3.188476e+07  0.000000e+00
8.708837332e-04  3.241728e+07  2.489430e+13  3.241728e+07  0.000000e+00
8.709150048e-04  3.344173e+07  1.872131e+13  3.344173e+07  0.000000e+00
8.709462764e-04  3.358817e+07  -1.075132e+13  3.358817e+07  0.000000e+00
8.709775481e-04  3.276931e+07  -2.143999e+13  3.276931e+07  0.000000e+00
8.710088197e-04  3.224724e+07  3.305724e+12  3.224724e+07  0.000000e+00
8.710400913e-04  3.297606e+07  3.289819e+13  3.297606e+07  0.000000e+00
8.710713630e-04  3.430480e+07  2.781436e+13  3.430480e+07  0.000000e+00
8.711026346e-04  3.471566e+07  -9.180697e+12  3.471566e+07  0.000000e+00
8.711339062e-04  3.373061e+07  -3.387497e+13  3.373061e+07  0.000000e+00
8.711651779e-04  3.259701e+07  -1.455961e+13  3.259701e+07  0.000000e+00
8.711964495e-04  3.282000e+07  2.722046e+13  3.282000e+07  0.000000e+00
8.712277211e-04  3.429947e+07  4.112365e+13  3.429947e+07  0.000000e+00
8.712589928e-04  3.539201e+07  9.275530e+12  3.539201e+07  0.000000e+00
8.712902644e-04  3.487959e+07  -3.109016e+13  3.487959e+07  0.000000e+00
8.713215360e-04  3.344753e+07  -3.260414e+13  3.344753e+07  0.000000e+00
8.713528077e-04  3.284042e+07  4.387965e+12  3.284042e+07  0.000000e+00
8.713840793e-04  3.372197e+07  3.256717e+13  3.372197e+07  0.000000e+00
8.714153509e-04  3.487728e+07  1.622290e+13  3.487728e+07  0.000000e+00
8.714466226e-04  3.473660e+07  -2.489073e+13  3.473660e+07  0.000000e+00
8.714778942e-04  3.332053e+07  -4.063511e+13  3.332053e+07  0.000000e+00
8.715091659e-04  3.219515e+07  -1.284887e+13  3.219515e+07  0.000000e+00
8.715404375e-04  3.251692e+07  2.275947e+13  3.251692e+07  0.000000e+00
8.715717091e-04  3.361860e+07  2.186252e+13  3.361860e+07  0.000000e+00
8.716029808e-04  3.388427e+07  -1.319007e+13  3.388427e+07  0.000000e+00
8.716342524e-04  3.279365e+07  -3.673668e+13  3.279365e+07  0.000000e+00
8.716655240e-04  3.158664e+07  -1.658668e+13  3.158664e+07  0.000000e+00
8.716967957e-04  3.175627e+07  2.682892e+13  3.175627e+07  0.000000e+00
8.717280673e-04  3.326461e+07  4.609995e+13  3.326461e+07  0.000000e+00
8.717593389e-04  3.463951e+07  2.330508e+13  3.463951e+07  0.000000e+00
8.717906106e-04  3.472218e+07  -1.232023e+13  3.472218e+07  0.000000e+00
8.718218822e-04  3.386896e+07  -2.335071e+13  3.386896e+07  0.000000e+00
8.718531538e-04  3.326175e+07  -7.450533e+12  3.326175e+07  0.000000e+00
8.718844255e-04  3.340298e+07  7.473925e+12  3.340298e+07  0.000000e+00
